,Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
0,2018-06-04,160.080002,160.490005,159.539993,160.220001,148.202118,3174600,1370086.586695721,3174600,,,,,,-587242.4058023059,1000.0,,0.0,,,,,,0.0,0.0,,161.03334499999997,159.13332100000002,,0.5719296177311467,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,160.014999,196.3741977476093,192.84443900858653,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-18.50711266315759,,0.0
1,2018-06-05,159.970001,160.990005,158.979996,159.479996,147.517624,2952300,-113414.01986872498,222300,,,,-2.042382379382508,,-601162.5291492535,995.3813194646029,,0.0,,,,,,0.0,0.0,,161.43000983333332,158.46998883333333,,0.34121621659666385,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,159.9850005,196.3741977476093,192.84443900858653,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.4618680535397046,-0.46293795967500273,-0.4618680535397046
2,2018-06-06,159.789993,162.389999,159.330002,162.380005,150.200089,3586200,3449360.8050086065,3808500,,,,74.6611280742843,,51576.286865982525,995.3813194646029,,0.0,,,,,,0.0,0.0,,162.42889511111107,158.41554977777778,,0.987818115051052,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,160.6849975,196.3741977476093,192.84443900858653,,,,,160.490005,0.0,1.0,,,,,,,,,,,,,,,,,1.8184155209033381,1.8020800794630532,1.348148786991965
3,2018-06-07,163.75,170.0,163.690002,169.479996,156.767563,8342500,10416857.71625961,12151000,,,,452.6861394665751,,429983.9911367101,995.3813194646029,,0.0,,,,,,0.0,0.0,,165.33000399999997,159.164996,,1.6731527355682336,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,164.489998,196.3741977476093,192.84443900858653,,,,159.330002,,1.0,0.0,,,,,,,,,,,,,,,,,4.372453985329039,4.279560393048332,5.779549957685992
4,2018-06-08,169.020004,171.559998,168.460007,168.910004,156.240311,5056600,6828297.3526327275,7094400,,,,194.03306895911405,,347765.70977029763,992.0336713501654,,0.0,,,,,,0.0,0.0,,166.81266866666664,160.64066586666667,,1.3398143846165067,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,165.269997,196.3741977476093,192.84443900858653,,,,159.330002,,0.0,0.0,,,,,,,,,,,,,,,,,-0.3363181575718355,-0.33688497832491393,5.423794124180525
5,2018-06-11,169.039993,169.039993,166.259995,166.490005,154.001801,3246500,4119011.742715005,3847900,,,,-202.08898536833493,,-63519.3571263864,977.8206559231235,,0.0,,,,,,0.0,0.0,,167.35111205555555,161.2811103888889,,0.8581372620893484,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,165.269997,196.3741977476093,192.84443900858653,,,,159.81920184,,0.0,0.0,,,,,,,,,,,,,,,,,-1.432715021426434,-1.443077478490995,3.9133715896057186
6,2018-06-12,166.820007,167.240005,166.229996,166.729996,154.223816,2985300,4089427.9789069695,6833200,,,,-30.95674370889041,,-42209.86107988991,979.2301588962036,,0.0,,,,,,0.0,0.0,,167.4071448095238,161.91571223809524,,0.8766899528099561,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,165.269997,196.3741977476093,192.84443900858653,,,,160.2888336864,,0.0,0.0,,,,,,,,,,,,,,,,,0.14414739191099812,0.1440435992889455,4.06316000459892
7,2018-06-13,166.990005,167.610001,166.550003,166.580002,154.085068,3140500,1126686.5397721995,3692700,,,,11.644671230600617,,1477.968681008772,979.2301588962036,,0.0,,,,,,0.0,0.0,,167.477918375,162.40791537500002,,0.8228962832960854,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,165.269997,196.3741977476093,192.84443900858653,,,,160.73968025894402,,0.0,0.0,,,,,,,,,,,,,,,,,-0.08996221651681457,-0.09000270680452616,3.9695424792813627
8,2018-06-14,167.039993,167.940002,166.679993,167.050003,154.519806,2390000,140365.2436545065,6082700,,,,12.125372383241958,,3918.057376178272,981.9930304797408,,0.0,,,,,,0.0,0.0,,167.58963207407407,162.80296074074076,,0.88726423092469,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,165.269997,,,165.269997,196.3741977476093,192.84443900858653,,,,161.17249296858625,,0.0,0.0,,,,,,,,,,,,,,,,,0.28214731321709596,0.28175002480219646,4.262889749950771
9,2018-06-15,166.100006,166.600006,164.589996,166.460007,153.974091,7384400,6496105.072212444,-1301700,,,,-46.68165477174797,,-19337.292109401635,981.9930304797408,,2.5410015999999955,,,,,,0.0,0.0,165.26500040000002,167.6200035,162.90999730000001,2.849971977490753,0.753716566232968,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,165.269997,,,165.269997,196.3741977476093,192.84443900858653,,,,161.5879931698428,,0.0,0.0,,,,,,,,,,,,166.460007,,,,,-0.35318526752735613,-0.35381043913673693,3.894648583855642
