,Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
0,2018-06-04,39.169998,39.66,39.029999,39.32,38.557819,3010000,-238883.73193054876,3010000,,,,,,-1265124.3865736688,1000.0,,0.0,,,,,,0.0,0.0,,39.96666733333333,38.706665333333326,,0.4867727723183538,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,39.3449995,68.12783122301911,65.2352507364597,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-42.27919424391704,,0.0
1,2018-06-05,39.66,39.73,39.080002,39.459999,38.695099,3077700,281940.469374734,6087700,,,,1.2672078174286356,,-1261645.5849336626,1000.0,,0.0,,,,,,0.0,0.0,,40.0199995,38.740000499999994,,0.5624992675775589,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,39.3799995,68.12783122301911,65.2352507364597,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.356050356052906,0.3554179973384475,0.356050356052906
2,2018-06-06,39.400002,39.630001,39.060001,39.619999,38.852001,1748600,1969173.8125326282,7836300,,,,-1.9558503946013546,,18048.278561664316,1004.0547390789341,,0.0,,,,,,0.0,0.0,,40.01555533333333,38.78222266666666,,0.6792784752856644,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,39.3799995,68.12783122301911,65.2352507364597,,,,,39.66,0.0,1.0,,,,,,,,,,,,,,,,,0.40547390789340554,0.4046540778276153,0.7629679552390689
3,2018-06-07,39.630001,40.040001,38.549999,38.810001,38.057705,2309600,465613.8301970358,5526700,,,,-3.225735625303188,,-40127.73857261982,1004.0547390789341,,0.0,,,,,,0.0,0.0,,40.16750041666666,38.49749991666667,,0.18712634117973728,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,39.295,68.12783122301911,65.2352507364597,,,,39.060001,,1.0,0.0,,,,,,,,,,,,,,,,,-2.04441701273137,-2.0656044883256897,-1.2970473041709063
4,2018-06-08,38.299999,38.799999,37.689999,38.689999,37.940025,3090800,2943822.839206048,2435900,,,,-37.70871974893223,,-56774.7265459131,1004.0547390789341,,0.0,,,,,,0.0,0.0,,40.0346668,38.2546664,,0.2445688214452102,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,38.864999999999995,68.12783122301911,65.2352507364597,,,,,40.040001,0.0,1.0,,,,,,,,,,,,,,,,,-0.30920380548302706,-0.30968282814201054,-1.6022405900305237
5,2018-06-11,38.849998,39.25,38.650002,39.02,38.263638,1601000,3317385.414414647,4036900,,,,26.420973766146144,,4098.6370420979565,1012.6186852281905,,0.0,,,,,,0.0,0.0,,39.957777666666665,38.27444466666667,,0.4429042461196547,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,38.864999999999995,68.12783122301911,65.2352507364597,,,,,40.040001,0.0,0.0,,,,,,,,,,,,,,,,,0.8529361812596559,0.8493192329015908,-0.7629704984740471
6,2018-06-12,39.049999,39.23,38.57,39.09,38.332283,2981900,5034236.929566215,7018800,,,,-1.1066990844763733,,19004.893192771986,1012.6186852281905,,0.0,,,,,,0.0,0.0,,39.909999904761904,38.27857161904762,,0.4973730001237039,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,38.864999999999995,68.12783122301911,65.2352507364597,,,,,39.993000959999996,0.0,0.0,,,,,,,,,,,,,,,,,0.17939518195797532,0.17923446098979667,-0.584944048830105
7,2018-06-13,39.209999,39.73,38.91,38.93,38.175373,2805300,2365780.8320052605,4213500,,,,12.276761843653036,,-6133.04024187396,1008.4739170103211,,0.0,,,,,,0.0,0.0,,39.922499916666666,38.290000166666665,,0.3920367113889812,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,38.864999999999995,68.12783122301911,65.2352507364597,,,,,39.946940920799996,0.0,0.0,,,,,,,,,,,,,,,,,-0.4093118444615129,-0.4101518182499042,-0.991861648016279
8,2018-06-14,38.959999,39.310001,38.689999,39.049999,38.293053,2524000,2772868.1510784226,6737500,,,,-7.860564183835096,,-3702.3718461952667,1011.5824672689216,,0.0,,,,,,0.0,0.0,,39.89074085185185,38.30185174074074,,0.4708618455671087,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,38.864999999999995,,,38.864999999999995,68.12783122301911,65.2352507364597,,,,,39.901802082383995,0.0,0.0,,,,,,,,,,,,,,,,,0.30824300025686924,0.3077689055135835,-0.6866759918616516
9,2018-06-15,38.869999,39.360001,38.869999,39.34,38.577427,3188900,5701437.830385937,9926400,,,,1.7670742262221735,,31462.107425896134,1011.5824672689216,,0.7650004999999986,,,,,,0.0,0.0,39.105666666666664,39.869666966666664,38.341666366666665,3.9073636386883366,0.6533594511241286,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,38.864999999999995,,,38.864999999999995,68.12783122301911,65.2352507364597,,,,,39.857566020736314,0.0,0.0,,,,,,,,,,,,39.34,,,,,0.7426402238832397,0.7398962283412747,0.05086469989827869
