,Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
0,2018-06-04,75.650002,76.290001,75.040001,75.110001,72.37326,1649200,-1464489.600000018,1649200,,,,,,-101960.31524560678,1000.0,,0.0,,,,,,0.0,0.0,,76.730001,74.230001,,0.3519999999999982,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,75.665001,79.55292051434427,78.26057541149274,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-6.16821515743935,,0.0
1,2018-06-05,75.089996,76.019997,74.889999,75.809998,73.047752,1309000,-642019.1177514009,2958200,,,,-18.128569136287286,,-89526.81600209753,1009.3196244265794,,0.0,,,,,,0.0,0.0,,76.71666516666667,74.33666716666667,,0.6190470888350834,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,75.59,79.55292051434427,78.26057541149274,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.9319624426579409,0.9276464674741192,0.9319624426579409
2,2018-06-06,76.0,76.889999,75.650002,76.800003,74.001678,1695900,807712.1957114567,4654100,,,,59.59081638024059,,34346.19649724728,1009.3196244265794,,0.0,,,,,,0.0,0.0,,77.03999844444445,74.62666844444443,,0.9005542364929602,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,75.889999,79.55292051434427,78.26057541149274,,,,,76.290001,0.0,1.0,,,,,,,,,,,,,,,,,1.3059029496347074,1.2974495529657126,2.250035917320803
3,2018-06-07,76.790001,76.900002,74.330002,76.089996,73.317543,1171600,1240788.4372678779,3482500,,,,-143.67925443837638,,11315.503842827717,999.9885831428929,,0.0,,,,,,0.0,0.0,,77.36583216666668,74.27083466666666,,0.5877747343360792,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,75.615002,79.55292051434427,78.26057541149274,,,,75.650002,,1.0,0.0,,,,,,,,,,,,,,,,,-0.9244882451371783,-0.9287881597021652,1.304746354616615
4,2018-06-08,75.870003,76.589996,75.669998,76.519997,73.731873,896600,2000950.9593603243,4379100,,,,52.84344969997789,,-5764.4240478347765,1005.6397345865075,,0.0,,,,,,0.0,0.0,,77.32866473333334,74.48466753333334,,0.7156580416698948,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,75.615002,79.55292051434427,78.26057541149274,,,,,76.900002,0.0,1.0,,,,,,,,,,,,,,,,,0.5651215962739764,0.5635307747510865,1.8772413543171274
5,2018-06-11,75.940002,77.620003,75.940002,77.040001,74.232941,1630000,2505471.5578599744,6009100,,,,66.99447177947803,,16143.80852846514,1005.6397345865075,,0.0,,,,,,0.0,0.0,,77.53166555555556,74.60166755555555,,0.8321962828795252,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,75.97500249999999,79.55292051434427,78.26057541149274,,,,75.669998,,1.0,0.0,,,,,,,,,,,,,,,,,0.6795661531455721,0.6772675103525749,2.569564604319474
6,2018-06-12,76.949997,78.160004,76.949997,78.029999,75.186867,1109000,3376166.250535312,7118100,,,,84.55843146853015,,25328.067545349266,1018.5626488263604,,0.0,,,,,,0.0,0.0,,77.73047623809524,74.8733330952381,,1.1048329561833734,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,76.245003,79.55292051434427,78.26057541149274,,,,75.669998,,0.0,0.0,,,,,,,,,,,,,,,,,1.2850441162377546,1.2768574842946023,3.8876287593179626
7,2018-06-13,78.029999,78.120003,76.879997,77.360001,74.541275,2037300,2916136.2785835513,5080800,,,,-3.34761448991301,,-3241.9652350079705,1018.5626488263604,,0.0,,,,,,0.0,0.0,,77.85083416666667,75.04083241666667,,0.8253263839900897,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,76.245003,79.55292051434427,78.26057541149274,,,,75.76959824000001,,0.0,0.0,,,,,,,,,,,,,,,,,-0.8586415591265162,-0.862349124147066,2.9956064039993846
8,2018-06-14,77.790001,78.059998,76.730003,76.769997,73.972771,1226900,1763023.9824471131,3853900,,,,-11.382248757234217,,-26850.342051855427,1010.794344414651,,0.0,,,,,,0.0,0.0,,77.92481492592593,75.13148114814815,,0.5865807605546387,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,76.245003,,,76.245003,79.55292051434427,78.26057541149274,,,,75.8652144704,,0.0,0.0,,,,,,,,,,,,,,,,,-0.7626732062736008,-0.7655964309574159,2.2100865103170664
9,2018-06-15,76.43,77.129997,76.160004,76.889999,74.088402,1596300,2569403.2151838467,5450200,,,,-45.573811313662524,,-6862.002448769895,1010.794344414651,,1.3539994999999991,,,,,,0.0,0.0,76.54799990000001,77.9019994,75.19400040000001,3.537648277600505,0.6262921810532441,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,76.245003,,,76.245003,79.55292051434427,78.26057541149274,,,,75.957006051584,,0.0,0.0,,,,,,,,,,,,76.889999,,,,,0.15631367030013443,0.15619162764552996,2.3698548479582637
