,Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
0,2018-06-04,34.209999,34.299999,33.470001,33.849998,31.47056,5117800,-431647.39095759764,5117800,,,,,,-333055.2162868294,1000.0,,0.0,,,,,,0.0,0.0,,34.703330666666666,33.043334666666674,,0.4859429380151093,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,33.885000000000005,36.21867832650273,35.87330263804491,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-6.419560977285032,,0.0
1,2018-06-05,33.779999,34.209999,33.490002,33.650002,31.284616,4586400,-2979638.8975888463,531400,,,,-0.5494404108124289,,-355638.12651368155,994.0916983215185,,0.0,,,,,,0.0,0.0,,34.603331000000004,33.053336,,0.3849470482162833,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,33.885000000000005,36.21867832650273,35.87330263804491,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.5908301678481553,-0.5925824747988084,-0.5908301678481553
2,2018-06-06,33.700001,34.009998,33.389999,33.939999,31.554224,4097800,192863.15128538897,4629200,,,,-2.269537068622143,,8217.161793104875,1002.6588184731946,,0.0,,,,,,0.0,0.0,,34.53555322222223,33.08889055555556,,0.5883254362300825,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,33.844999,36.21867832650273,35.87330263804491,,,,,34.299999,0.0,1.0,,,,,,,,,,,,,,,,,0.8618038120770333,0.8581114816221369,0.2658818473194602
3,2018-06-07,34.060001,34.290001,33.5,33.5,31.145159,4355100,-4162236.848714611,274100,,,,3.5372729673714858,,-21144.629239020236,1002.6588184731946,,0.0,,,,,,0.0,0.0,,34.539998583333336,33.06000108333333,,0.2972970675063074,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,33.844999,36.21867832650273,35.87330263804491,,,,33.389999,,1.0,0.0,,,,,,,,,,,,,,,,,-1.2964025131526946,-1.3048791511299562,-1.0339675647838997
4,2018-06-08,33.5,33.68,32.75,33.150002,30.819769,5622100,-4948097.613875892,-5348000,,,,-11.248474146671144,,-115197.64841150703,1002.6588184731946,,0.0,,,,,,0.0,0.0,,34.456665666666666,32.90066766666667,,0.16024078008669082,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,33.5249995,36.21867832650273,35.87330263804491,,,,,34.290001,0.0,1.0,,,,,,,,,,,,,,,,,-1.0447701492537265,-1.0502661867326069,-2.0679351295677995
5,2018-06-11,33.18,33.52,32.66,32.66,30.364206,6026600,-10974697.613875892,-11374600,,,,-1.7837586698968046,,-147819.3460917332,1002.6588184731946,,0.0,,,,,,0.0,0.0,,34.348332500000005,32.76500083333334,,-0.06631638559620105,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,33.4799995,36.21867832650273,35.87330263804491,,,,,34.290001,0.0,0.0,,,,,,,,,,,,,,,,,-1.478135657427726,-1.4891689421375975,-3.515503900472916
6,2018-06-12,32.77,33.970001,32.77,33.509998,31.154461,6485700,-9461395.898710657,-4888900,,,,5.180641719482927,,79713.2884902826,1002.6588184731946,,0.0,,,,,,0.0,0.0,,34.38666604761905,32.68666719047619,,0.4843125664846384,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,33.4799995,36.21867832650273,35.87330263804491,,,,,34.224800959999996,0.0,0.0,,,,,,,,,,,,,,,,,2.602565829761194,2.569275452322195,-1.00443137396935
7,2018-06-13,33.540001,34.040001,33.529999,33.98,31.591427,5840200,-4995378.118388221,951300,,,,3.6240295708879255,,250707.64825555886,1016.721834830284,,0.0,,,,,,0.0,0.0,,34.38333304166667,32.76833354166667,,0.7502581012150957,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,33.4799995,36.21867832650273,35.87330263804491,,,,,34.1622089216,0.0,0.0,,,,,,,,,,,,,,,,,1.4025724501684378,1.3928274178245381,0.3840531984669493
8,2018-06-14,34.09,34.52,33.459999,33.509998,31.154461,4383000,-8964896.212239077,-3431700,,,,4.957784052007917,,21288.587559046173,1002.6588184731946,,0.0,,,,,,0.0,0.0,,34.439629370370376,32.768518481481486,,0.44370455811673964,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,33.59,,,33.59,36.21867832650273,35.87330263804491,,,,32.66,,1.0,0.0,,,,,,,,,,,,,,,,,-1.3831724543849178,-1.3928274178245381,-1.00443137396935
9,2018-06-15,33.5,33.560001,32.93,33.380001,31.033596,5280100,-6701991.423040325,-8711800,,,,-8.889038370466512,,-81107.80291820719,1002.6588184731946,,0.8280001000000006,,,,,,0.0,0.0,33.572666600000005,34.3876666,32.75766660000001,4.8551401037652315,0.38180024539876956,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,33.59,,,33.59,36.21867832650273,35.87330263804491,,,,32.697199999999995,,0.0,0.0,,,,,,,,,,,,33.380001,,,,,-0.3879349679459909,-0.38868938737932623,-1.3884698013866936
