,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-06-03,85.800003,93.75,85.5,93.5,93.5,8273900
1,2020-06-04,96.980003,97.300003,91.720001,95.379997,95.379997,10517800
2,2020-06-05,102.07,104.010002,99.290001,101.610001,101.610001,10986000
3,2020-06-08,106.459999,108.93,104.050003,108.800003,108.800003,6159100
4,2020-06-09,105.379997,105.419998,101.410004,102.760002,102.760002,6115200
5,2020-06-10,102.82,103.400002,95.18,98.93,98.93,6583700
6,2020-06-11,90.150002,95.300003,89.0,89.739998,89.739998,7717400
7,2020-06-12,95.139999,95.739998,89.800003,92.309998,92.309998,4921000
8,2020-06-15,87.559998,93.080002,86.580002,92.0,92.0,4636300
9,2020-06-16,98.0,98.150002,87.220001,90.510002,90.510002,7201000
10,2020-06-17,90.0,90.760002,88.339996,88.699997,88.699997,3873800
11,2020-06-18,87.019997,89.900002,86.730003,88.370003,88.370003,3146600
12,2020-06-19,90.349998,90.980003,86.040001,86.790001,86.790001,4161700
13,2020-06-22,85.860001,86.199997,81.720001,83.32,83.32,4876800
14,2020-06-23,84.529999,85.339996,83.410004,84.510002,84.510002,4351000
15,2020-06-24,83.309998,83.389999,75.019997,75.209999,75.209999,8439100
16,2020-06-25,74.849998,74.849998,71.400002,73.559998,73.559998,7971700
17,2020-06-26,72.470001,73.410004,68.709999,69.050003,69.050003,7082400
18,2020-06-29,69.220001,74.230003,67.540001,74.220001,74.220001,7053200
19,2020-06-30,73.57,74.860001,72.120003,74.489998,74.489998,4590400
20,2020-07-01,75.25,78.239998,73.150002,73.790001,73.790001,5433900
21,2020-07-02,75.589996,78.349998,75.129997,77.32,77.32,6267200
22,2020-07-06,79.730003,80.989998,74.669998,76.699997,76.699997,5925000
23,2020-07-07,74.82,76.019997,73.139999,73.370003,73.370003,3878800
24,2020-07-08,73.18,74.559998,71.290001,74.18,74.18,4940500
25,2020-07-09,73.989998,74.010002,68.690002,71.129997,71.129997,5923200
26,2020-07-10,70.230003,74.220001,69.449997,74.129997,74.129997,4805600
27,2020-07-13,76.400002,84.980003,73.089996,81.269997,81.269997,16235900
28,2020-07-14,79.239998,80.239998,76.699997,79.300003,79.300003,5721300
29,2020-07-15,82.010002,86.959999,81.610001,86.739998,86.739998,7416200
30,2020-07-16,84.449997,86.07,83.550003,84.599998,84.599998,3919000
31,2020-07-17,84.75,85.18,81.959999,82.760002,82.760002,2776000
32,2020-07-20,82.370003,82.949997,79.669998,79.970001,79.970001,2928100
33,2020-07-21,81.129997,82.470001,78.93,79.190002,79.190002,4081600
34,2020-07-22,78.529999,78.949997,75.360001,76.099998,76.099998,3964600
35,2020-07-23,75.830002,75.940002,73.370003,73.900002,73.900002,5158500
36,2020-07-24,72.889999,73.410004,71.599998,73.410004,73.410004,3446900
37,2020-07-27,72.629997,73.550003,70.019997,70.690002,70.690002,4832800
38,2020-07-28,70.620003,74.970001,70.470001,73.370003,73.370003,4769800
39,2020-07-29,74.279999,75.400002,73.190002,75.290001,75.290001,3131500
40,2020-07-30,76.980003,77.150002,74.699997,76.419998,76.419998,4378500
41,2020-07-31,75.989998,76.239998,71.5,72.43,72.43,5520500
42,2020-08-03,71.769997,73.68,70.32,73.050003,73.050003,4446900
43,2020-08-04,72.639999,74.370003,71.82,72.75,72.75,3956100
