,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-06-03,58.099998,60.59,58.009998,60.16,56.71949,2645700
1,2020-06-04,60.049999,60.619999,58.849998,60.110001,56.672356,2330500
2,2020-06-05,62.720001,64.199997,61.060001,62.209999,58.65226,4942700
3,2020-06-08,64.25,64.470001,63.389999,64.169998,60.500164,3247800
4,2020-06-09,62.189999,63.049999,61.599998,62.849998,59.255653,2487200
5,2020-06-10,63.060001,63.119999,60.91,62.130001,58.576832,3131700
6,2020-06-11,57.799999,60.5,57.540001,57.880001,54.569881,4076600
7,2020-06-12,60.73,61.18,58.52,60.43,56.974052,2369200
8,2020-06-15,58.5,62.950001,58.5,62.57,58.991669,3345500
9,2020-06-16,64.980003,65.559998,62.669998,63.16,59.547924,3773800
10,2020-06-17,63.77,63.919998,62.990002,63.060001,59.453648,3140600
11,2020-06-18,62.470001,64.32,62.040001,63.389999,59.764771,3322300
12,2020-06-19,63.810001,64.199997,60.889999,61.529999,58.011143,14648400
13,2020-06-22,61.490002,62.16,60.459999,61.439999,57.926292,3048100
14,2020-06-23,62.02,62.220001,60.52,61.27,57.766018,2510900
15,2020-06-24,60.419998,60.700001,57.5,59.459999,56.059521,3171100
16,2020-06-25,59.099998,60.5,58.709999,59.57,56.163231,2719600
17,2020-06-26,59.900002,60.139999,58.330002,58.41,55.06958,2635100
18,2020-06-29,58.970001,59.779999,57.689999,59.779999,56.361221,2496900
19,2020-06-30,60.25,60.25,58.939999,59.5,56.317684,2637800
20,2020-07-01,59.75,61.389999,59.57,61.09,57.822647,1479100
21,2020-07-02,62.240002,62.560001,60.5,61.099998,57.832115,1814700
22,2020-07-06,62.290001,62.439999,60.169998,60.259998,57.037037,1653000
23,2020-07-07,59.330002,59.68,58.52,58.57,55.437424,1767200
24,2020-07-08,58.720001,58.849998,57.849998,58.529999,55.399574,1998400
25,2020-07-09,58.470001,58.5,56.330002,57.119999,54.06498,2283700
26,2020-07-10,57.130001,58.110001,56.580002,56.990002,53.941936,1783300
27,2020-07-13,57.360001,57.619999,56.330002,56.830002,53.790489,2016500
28,2020-07-14,57.0,57.790001,56.549999,57.549999,54.471977,1556200
29,2020-07-15,58.919998,59.049999,57.630001,58.630001,55.494217,1944000
30,2020-07-16,58.119999,58.470001,57.459999,57.66,54.576099,1636800
31,2020-07-17,58.0,58.990002,57.549999,58.59,55.456356,1313700
32,2020-07-20,58.389999,58.650002,57.209999,57.380001,54.311077,1424600
33,2020-07-21,57.630001,58.099998,57.009998,57.189999,54.131241,2202700
34,2020-07-22,56.900002,58.82,56.73,58.5,55.37117,1908800
35,2020-07-23,58.169998,58.709999,56.639999,57.349998,54.282677,1716800
36,2020-07-24,57.32,57.900002,57.0,57.419998,54.348934,1424500
37,2020-07-27,57.419998,58.740002,56.720001,58.639999,55.503681,1947300
38,2020-07-28,58.330002,60.169998,57.990002,59.849998,56.64896,2000700
39,2020-07-29,60.23,60.619999,59.290001,60.619999,57.377785,1695000
40,2020-07-30,59.610001,60.73,59.099998,60.549999,57.311539,1530200
41,2020-07-31,59.610001,60.16,58.970001,60.049999,57.058777,3427000
42,2020-08-03,59.490002,59.75,58.880001,59.41,56.450665,1823900
43,2020-08-04,60.900002,62.610001,60.790001,61.860001,58.778618,3413700
44,2020-08-05,62.27,62.5,61.299999,62.349998,59.244209,2474800
45,2020-08-06,62.0,62.779999,61.52,62.139999,59.044674,1941000
46,2020-08-07,61.849998,62.849998,61.75,62.720001,59.595783,1610200
47,2020-08-10,62.799999,63.25,62.439999,62.459999,59.34874,1667400
48,2020-08-11,63.290001,63.880001,62.610001,62.68,59.557777,2634400
49,2020-08-12,63.110001,63.470001,62.439999,63.0,59.861832,1362600
50,2020-08-13,62.580002,63.200001,61.299999,61.43,58.370041,1488100
51,2020-08-14,61.299999,61.869999,60.790001,61.009998,57.970951,1464100
52,2020-08-17,61.09,62.110001,60.75,61.98,58.892643,1519600
53,2020-08-18,61.759998,62.09,61.029999,61.580002,58.512569,1370500
54,2020-08-19,61.57,61.619999,59.91,60.049999,57.058777,1999500
55,2020-08-20,60.0,61.59,59.799999,61.009998,57.970951,1466000
56,2020-08-21,61.189999,61.450001,60.360001,61.119999,58.075474,1837400
57,2020-08-24,61.0,62.450001,60.439999,62.439999,59.329731,1801200
58,2020-08-25,62.580002,62.93,61.849998,62.57,59.453247,2020400
59,2020-08-26,62.299999,62.360001,61.259998,61.68,58.607578,1585600
60,2020-08-27,61.540001,62.68,61.540001,62.5,59.386745,1677500
61,2020-08-28,62.650002,63.540001,61.919998,63.439999,60.279915,2053400
62,2020-08-31,63.029999,63.060001,61.779999,62.029999,59.158356,2870600
63,2020-09-01,61.310001,62.799999,61.060001,62.450001,59.558922,2280900
64,2020-09-02,62.330002,63.650002,61.880001,63.540001,60.598454,2990100
65,2020-09-03,63.970001,64.900002,63.349998,64.239998,61.266041,2903600
66,2020-09-04,64.419998,65.290001,63.240002,64.370003,61.390034,2318400
67,2020-09-08,64.199997,64.839996,63.34,64.0,61.037155,1997000
68,2020-09-09,64.480003,65.669998,64.220001,64.629997,61.637985,1963900
69,2020-09-10,64.379997,64.980003,63.73,63.759998,60.808273,1476100
70,2020-09-11,63.91,63.919998,62.509998,63.360001,60.426788,1999100
71,2020-09-14,63.93,65.589996,63.720001,65.5,62.46772,1931100
72,2020-09-15,65.769997,66.800003,65.510002,65.809998,62.763355,2421800
73,2020-09-16,66.059998,66.559998,65.360001,65.410004,62.381889,2077300
74,2020-09-17,64.879997,65.379997,63.66,64.07,61.103909,2832800
75,2020-09-18,63.09,63.900002,62.27,62.349998,59.463543,3938300
76,2020-09-21,61.549999,61.650002,59.549999,60.09,57.30817,3221800
77,2020-09-22,60.459999,61.639999,60.299999,60.630001,57.82317,2008300
78,2020-09-23,60.650002,60.830002,58.93,59.029999,56.297237,2350000
79,2020-09-24,58.98,59.439999,58.360001,58.709999,55.992062,2825600
80,2020-09-25,58.720001,60.040001,58.509998,59.93,57.155579,2299800
81,2020-09-28,61.470001,62.02,60.860001,61.669998,58.815018,2256400
82,2020-09-29,61.669998,61.740002,60.360001,61.099998,58.271416,1779600
83,2020-09-30,61.349998,61.950001,60.02,60.75,58.160355,3002600
