,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-06-03,91.470001,91.5,89.599998,90.889999,85.557838,8588400
1,2020-06-04,90.279999,93.480003,90.25,93.040001,87.581711,9525700
2,2020-06-05,93.5,95.540001,92.809998,93.849998,88.344185,9630100
3,2020-06-08,92.910004,95.010002,92.809998,94.589996,89.040771,6621400
4,2020-06-09,94.949997,96.660004,94.760002,96.169998,90.528084,9555900
5,2020-06-10,96.989998,99.349998,96.800003,96.900002,91.215256,11138300
6,2020-06-11,95.690002,96.889999,92.029999,92.260002,86.847466,12584800
7,2020-06-12,93.739998,94.739998,91.029999,92.459999,87.035728,8010100
8,2020-06-15,91.269997,94.029999,90.779999,93.080002,87.619362,7120200
9,2020-06-16,94.860001,96.199997,93.480003,96.059998,90.424538,9366100
10,2020-06-17,96.849998,97.099998,95.269997,95.739998,90.123299,6212200
11,2020-06-18,95.559998,96.449997,95.260002,96.230003,90.584564,4571600
12,2020-06-19,97.720001,98.199997,95.75,96.709999,91.036415,9210900
13,2020-06-22,96.639999,97.300003,95.82,97.269997,91.563545,6004300
14,2020-06-23,98.419998,99.099998,97.050003,97.309998,91.601212,6715600
15,2020-06-24,96.459999,97.160004,94.349998,95.139999,89.558517,9025100
16,2020-06-25,95.18,97.07,94.32,96.989998,91.299973,6411700
17,2020-06-26,96.889999,97.029999,95.040001,96.129997,90.490433,14568400
18,2020-06-29,96.5,97.330002,95.68,96.440002,90.782249,6676400
19,2020-06-30,95.970001,98.879997,95.830002,98.18,92.420158,8112500
20,2020-07-01,98.5,99.660004,97.5,99.139999,93.323837,6522900
21,2020-07-02,99.449997,99.989998,97.860001,98.879997,93.079094,6158800
22,2020-07-06,99.639999,99.800003,97.949997,99.010002,93.201469,7039000
23,2020-07-07,98.68,100.690002,98.559998,99.349998,93.52153,6345600
24,2020-07-08,99.75,100.57,98.550003,99.279999,93.455635,6154400
25,2020-07-09,99.080002,99.779999,96.809998,97.940002,92.194244,5817300
26,2020-07-10,98.059998,98.330002,96.360001,96.830002,91.149368,6202500
27,2020-07-13,97.360001,99.559998,96.919998,97.860001,92.118942,8507400
28,2020-07-14,96.970001,99.099998,95.940002,98.870003,94.20562,6765600
29,2020-07-15,100.0,100.480003,98.82,100.480003,95.739662,5661600
30,2020-07-16,99.690002,100.230003,98.809998,99.919998,95.206078,4269200
31,2020-07-17,100.290001,101.279999,99.919998,100.830002,96.073158,6890900
32,2020-07-20,100.760002,101.25,99.260002,99.540001,94.844017,4823300
33,2020-07-21,99.809998,99.809998,97.169998,97.400002,92.80497,8239000
34,2020-07-22,97.800003,98.279999,96.93,97.699997,93.090813,4441800
35,2020-07-23,98.239998,98.919998,97.449997,98.029999,93.405251,5127200
36,2020-07-24,98.050003,98.190002,96.459999,97.110001,92.528656,5169400
37,2020-07-27,96.349998,97.889999,96.260002,97.160004,92.576294,5030700
38,2020-07-28,97.0,97.620003,96.459999,96.709999,92.147522,5941800
39,2020-07-29,96.870003,97.400002,96.639999,97.010002,92.433365,5512000
40,2020-07-30,96.309998,96.739998,95.410004,96.040001,91.509132,6411500
41,2020-07-31,95.540001,97.25,93.550003,94.910004,90.432442,14613000
42,2020-08-03,95.190002,97.169998,95.059998,95.940002,91.413849,6919000
43,2020-08-04,95.919998,96.029999,94.059998,94.290001,89.84169,7865100
44,2020-08-05,94.470001,94.800003,93.129997,93.25,88.850754,6918900
45,2020-08-06,93.32,93.650002,91.779999,92.57,88.202835,7269300
46,2020-08-07,92.690002,93.0,92.199997,92.919998,88.536316,5226600
47,2020-08-10,92.629997,93.669998,92.150002,92.379997,88.021797,7623600
48,2020-08-11,92.309998,93.290001,92.129997,92.669998,88.298119,7208400
49,2020-08-12,93.449997,95.580002,93.330002,95.510002,91.004135,7705600
50,2020-08-13,95.139999,95.5,94.010002,94.68,90.213287,6004200
51,2020-08-14,95.379997,95.669998,94.540001,95.07,90.584885,5488100
52,2020-08-17,95.290001,97.260002,95.260002,96.349998,91.804504,7251400
53,2020-08-18,96.620003,96.699997,95.150002,95.650002,91.137535,4557400
54,2020-08-19,97.110001,97.419998,95.849998,96.099998,91.566292,7672000
55,2020-08-20,95.489998,96.029999,94.68,95.199997,90.708763,6798000
56,2020-08-21,95.199997,95.32,94.32,94.860001,90.384796,5269000
57,2020-08-24,94.900002,95.239998,94.18,94.510002,90.051315,4103600
58,2020-08-25,94.209999,94.790001,93.910004,94.059998,89.622536,6710000
59,2020-08-26,93.5,94.410004,92.940002,94.349998,89.898857,5682800
60,2020-08-27,94.330002,95.059998,93.669998,94.300003,89.851212,5271500
61,2020-08-28,94.519997,94.650002,93.529999,94.169998,89.727348,4938300
62,2020-08-31,94.120003,96.010002,94.010002,95.769997,91.251862,9932300
63,2020-09-01,95.519997,95.919998,91.290001,92.239998,87.888397,15783600
64,2020-09-02,92.07,94.239998,91.900002,93.949997,89.517723,9139200
65,2020-09-03,93.879997,94.309998,91.089996,91.870003,87.535858,8921900
66,2020-09-04,92.080002,93.129997,90.580002,91.870003,87.535858,9444800
67,2020-09-08,91.519997,91.860001,89.449997,90.220001,85.963707,8563900
68,2020-09-09,90.860001,92.43,90.510002,91.629997,87.307182,5373500
69,2020-09-10,91.07,91.410004,89.480003,89.650002,85.420586,10403600
70,2020-09-11,89.809998,90.339996,89.040001,89.699997,85.468224,8385800
71,2020-09-14,90.050003,91.260002,89.459999,90.489998,86.220955,5212300
72,2020-09-15,91.400002,91.980003,90.639999,90.910004,86.621147,3851300
73,2020-09-16,91.019997,91.269997,89.690002,89.779999,85.544456,6304400
74,2020-09-17,89.300003,90.809998,89.18,89.629997,85.401535,5604700
75,2020-09-18,89.489998,90.5,88.860001,90.110001,85.858887,10076300
76,2020-09-21,89.139999,89.43,87.169998,89.089996,84.887009,7328300
77,2020-09-22,88.900002,88.949997,87.93,88.599998,84.420128,5306100
78,2020-09-23,89.0,89.269997,87.120003,87.139999,83.028999,6253000
79,2020-09-24,87.0,87.0,85.32,85.910004,81.857025,9980800
80,2020-09-25,86.0,86.860001,85.459999,86.230003,82.161942,9935600
81,2020-09-28,87.290001,88.199997,86.870003,87.279999,83.162392,6306900
82,2020-09-29,87.110001,87.279999,86.309998,86.889999,82.790794,5508900
83,2020-09-30,87.0,88.440002,86.809998,87.589996,83.457771,8209300
84,2020-10-01,88.169998,88.169998,86.730003,87.139999,83.028999,8777300
85,2020-10-02,86.5,87.349998,86.050003,86.120003,82.057137,5554300
86,2020-10-05,86.489998,88.18,86.209999,87.93,83.781731,5984200
87,2020-10-06,87.970001,88.059998,85.709999,85.889999,81.837975,8743800
88,2020-10-07,86.160004,87.300003,86.029999,87.07,82.962311,5899700
89,2020-10-08,87.269997,88.580002,86.919998,87.339996,83.219559,5535100
90,2020-10-09,87.410004,88.699997,87.349998,87.699997,83.562576,6005800
91,2020-10-12,88.169998,88.599998,87.32,88.32,84.153336,7314900
92,2020-10-13,88.010002,88.800003,87.470001,87.830002,83.686447,7851700
93,2020-10-14,86.830002,87.110001,85.900002,86.07,83.126297,5863900
94,2020-10-15,85.410004,85.739998,84.959999,85.230003,82.315025,6190900
95,2020-10-16,85.889999,87.150002,85.760002,86.269997,83.31945,5358500
96,2020-10-19,86.589996,86.790001,84.129997,84.309998,81.426483,10288000
97,2020-10-20,84.190002,84.830002,83.419998,84.25,81.368538,6932100
98,2020-10-21,83.580002,84.139999,82.559998,82.889999,80.055046,9776900
99,2020-10-22,83.019997,84.889999,82.919998,84.309998,81.426483,8080100
100,2020-10-23,84.639999,85.150002,83.940002,84.339996,81.455452,4238700
101,2020-10-26,84.089996,84.32,82.809998,83.919998,81.049828,7986300
102,2020-10-27,84.0,84.260002,82.68,82.709999,79.881203,6705600
103,2020-10-28,81.349998,82.209999,80.239998,80.489998,77.737137,11480200
104,2020-10-29,80.5,81.370003,79.110001,80.669998,77.910973,8876700
105,2020-10-30,83.199997,86.139999,83.0,85.099998,82.189468,18089100
106,2020-11-02,86.029999,88.540001,86.0,88.25,85.231728,10781400
107,2020-11-03,89.139999,89.389999,87.43,87.959999,84.951645,8518800
108,2020-11-04,93.139999,97.489998,92.669998,94.5,91.267975,25849000
109,2020-11-05,95.360001,95.519997,93.0,93.690002,90.48568,8013000
110,2020-11-06,92.980003,93.650002,91.709999,92.849998,89.6744,7006900
111,2020-11-09,95.739998,96.949997,94.669998,95.120003,91.866768,11028900
112,2020-11-10,96.010002,99.129997,95.629997,98.870003,95.488518,12267200
113,2020-11-11,99.150002,99.870003,97.769997,98.150002,94.793144,9476500
114,2020-11-12,97.5,97.75,96.279999,97.599998,94.261948,7646600
115,2020-11-13,97.410004,99.550003,97.400002,99.040001,95.652702,6888600
116,2020-11-16,99.959999,100.540001,98.330002,98.360001,94.995956,8611300
117,2020-11-17,99.370003,100.260002,98.739998,99.209999,95.816879,11593500
118,2020-11-18,100.0,100.290001,98.68,98.720001,95.343643,8880600
119,2020-11-19,98.760002,100.150002,98.589996,99.669998,96.261147,7550300
120,2020-11-20,99.949997,101.830002,98.620003,100.839996,97.391129,9682500
121,2020-11-23,101.940002,102.760002,101.07,102.18,98.68531,7541500
122,2020-11-24,102.879997,104.82,102.580002,103.959999,100.404427,9322200
123,2020-11-25,103.82,104.459999,103.389999,104.199997,100.636223,6368100
124,2020-11-27,104.980003,105.800003,104.300003,104.889999,101.30262,4418800
125,2020-11-30,105.120003,105.419998,103.650002,104.580002,101.003227,20726500
126,2020-12-01,105.050003,106.379997,104.040001,104.040001,100.481689,7623500
127,2020-12-02,104.0,105.379997,103.32,104.989998,101.3992,5492200
128,2020-12-03,105.0,105.699997,104.300003,104.739998,101.157745,4693600
129,2020-12-04,105.019997,107.309998,105.019997,107.279999,103.610878,7235800
130,2020-12-07,107.040001,107.209999,104.959999,105.839996,102.220131,6532500
131,2020-12-08,105.699997,108.349998,105.599998,107.690002,104.006851,6688200
132,2020-12-09,107.900002,109.150002,107.629997,108.669998,104.953339,7350700
133,2020-12-10,109.059998,109.07,106.669998,107.489998,103.81369,6285700
134,2020-12-11,107.010002,107.419998,105.580002,106.339996,102.703026,5205200
135,2020-12-14,107.43,108.07,104.089996,104.199997,100.636223,8272700
136,2020-12-15,105.440002,105.449997,102.32,102.82,99.303421,12101000
137,2020-12-16,102.5,105.410004,101.900002,104.639999,101.061172,9182100
138,2020-12-17,104.860001,105.5,104.110001,104.889999,101.30262,6360600
139,2020-12-18,105.029999,105.059998,103.199997,104.449997,100.87767,13906800
140,2020-12-21,102.760002,103.919998,101.550003,103.709999,100.162979,6664600
141,2020-12-22,103.410004,103.5,102.010002,102.800003,99.284111,4002900
142,2020-12-23,103.059998,103.93,102.910004,103.279999,99.747681,3659100
143,2020-12-24,103.110001,103.389999,102.599998,103.260002,99.728371,1378600
144,2020-12-28,103.650002,103.879997,102.720001,103.449997,99.911865,3948900
145,2020-12-29,103.949997,105.370003,103.949997,104.699997,101.11911,5096400
146,2020-12-30,105.110001,106.230003,105.099998,105.269997,101.669624,5328400
147,2020-12-31,105.260002,107.279999,104.849998,107.150002,103.485329,6148100
148,2021-01-04,107.18,107.349998,103.860001,105.410004,101.80484,9523400
149,2021-01-05,105.410004,107.019997,104.629997,106.5,102.857559,6823800
150,2021-01-06,104.75,107.190002,104.18,105.580002,101.969025,11017500
151,2021-01-07,106.110001,107.059998,105.57,106.709999,103.060379,8196000
152,2021-01-08,106.839996,107.529999,105.760002,107.269997,103.601219,5345900
153,2021-01-11,107.07,109.559998,107.07,109.019997,105.291359,6334200
154,2021-01-12,109.220001,110.779999,109.120003,109.779999,106.025368,6106900
155,2021-01-13,109.800003,113.410004,109.699997,112.449997,108.604057,9821300
156,2021-01-14,110.699997,112.690002,109.5,111.629997,109.073067,8268800
