,Date,Open,High,Low,Close,Adj Close,Volume
0,2018-06-04,90.5,91.589996,90.400002,91.309998,84.913177,1746400
1,2018-06-05,91.379997,91.43,90.239998,90.5,84.159943,1118000
2,2018-06-06,90.5,90.660004,89.629997,90.550003,84.206436,894600
3,2018-06-07,89.959999,91.57,89.290001,91.080002,84.69931,1265200
4,2018-06-08,91.209999,92.0,91.129997,91.769997,85.340965,1000600
5,2018-06-11,92.0,92.830002,91.599998,92.410004,85.936142,1254300
6,2018-06-12,92.730003,93.5,92.32,93.379997,86.838173,864700
7,2018-06-13,91.690002,92.220001,89.839996,91.220001,84.829498,2894400
8,2018-06-14,91.550003,92.300003,91.190002,92.139999,85.685036,1260800
9,2018-06-15,91.900002,94.0,91.800003,94.0,87.414734,2530400
10,2018-06-18,93.089996,93.959999,91.290001,91.550003,85.136375,1346700
11,2018-06-19,91.540001,92.419998,91.300003,91.919998,85.480453,1272500
12,2018-06-20,91.940002,92.379997,91.110001,91.860001,85.424652,707400
13,2018-06-21,91.919998,92.459999,91.68,91.910004,85.471161,1224600
14,2018-06-22,92.190002,93.150002,91.93,92.669998,86.17791,931200
15,2018-06-25,92.75,94.379997,92.75,94.199997,87.600731,1488900
16,2018-06-26,94.139999,94.410004,93.400002,94.040001,87.451927,1715100
17,2018-06-27,93.839996,95.010002,93.559998,93.93,87.349632,1037800
18,2018-06-28,93.980003,94.860001,93.489998,94.18,87.58213,895000
19,2018-06-29,94.449997,94.449997,93.029999,93.059998,86.540588,1193200
20,2018-07-02,92.900002,93.169998,91.779999,92.230003,85.768745,1094000
21,2018-07-03,92.529999,93.330002,91.93,92.769997,86.270912,635600
22,2018-07-05,93.239998,95.199997,92.839996,95.160004,88.4935,1195400
23,2018-07-06,95.150002,96.300003,94.379997,95.550003,88.856163,1259100
24,2018-07-09,95.239998,95.82,93.639999,93.919998,87.34034,785900
25,2018-07-10,93.910004,94.18,93.220001,93.809998,87.238037,926200
26,2018-07-11,93.779999,94.489998,93.57,94.040001,87.451927,929700
27,2018-07-12,94.199997,94.550003,93.169998,93.660004,87.098564,884300
28,2018-07-13,93.599998,94.389999,93.510002,93.989998,87.405434,856100
29,2018-07-16,94.0,94.139999,92.480003,92.75,86.252319,776800
30,2018-07-17,92.699997,93.949997,92.699997,93.559998,87.005562,601800
31,2018-07-18,93.449997,93.480003,91.309998,91.410004,85.006195,1092400
32,2018-07-19,91.410004,92.800003,91.25,92.230003,85.768745,976000
33,2018-07-20,92.260002,92.410004,91.559998,91.919998,85.480453,842200
34,2018-07-23,91.620003,92.0,90.519997,91.040001,84.662117,834900
35,2018-07-24,90.93,92.459999,90.669998,92.059998,85.610657,1400300
36,2018-07-25,92.349998,93.080002,91.669998,92.830002,86.326714,1444900
37,2018-07-26,95.0,101.690002,94.779999,99.660004,92.678215,3534700
38,2018-07-27,99.169998,99.169998,96.790001,96.989998,90.195267,2216800
39,2018-07-30,96.400002,97.989998,96.279999,97.800003,90.948532,1567300
40,2018-07-31,98.0,98.699997,97.169998,98.209999,91.329796,1631500
41,2018-08-01,98.32,98.440002,96.5,96.529999,89.767509,1377100
42,2018-08-02,96.260002,97.639999,95.809998,97.540001,90.706757,1253100
43,2018-08-03,98.050003,100.839996,97.720001,99.160004,92.213249,1365300
44,2018-08-06,99.470001,100.269997,98.959999,100.07,93.059502,1260100
45,2018-08-07,100.099998,100.110001,98.019997,98.580002,91.673889,1373800
46,2018-08-08,98.519997,98.669998,97.489998,97.690002,90.84623,748400
47,2018-08-09,97.790001,98.029999,96.919998,97.339996,90.520752,764200
48,2018-08-10,97.099998,97.959999,96.760002,97.699997,90.85553,633900
49,2018-08-13,97.730003,98.129997,97.0,98.059998,91.190308,712200
50,2018-08-14,98.099998,98.910004,97.910004,98.610001,91.70179,626000
51,2018-08-15,98.849998,100.510002,98.010002,100.440002,93.40358,1118200
52,2018-08-16,100.699997,101.120003,99.75,100.5,93.459373,1457400
53,2018-08-17,100.5,101.959999,100.279999,101.480003,94.370712,2508600
54,2018-08-20,101.900002,102.769997,101.690002,102.440002,95.263474,965000
55,2018-08-21,102.190002,102.440002,100.419998,101.089996,94.008034,971000
56,2018-08-22,101.0,101.040001,99.699997,100.199997,93.180397,818200
57,2018-08-23,99.129997,99.489998,98.769997,98.989998,92.723282,654400
58,2018-08-24,98.980003,100.019997,98.660004,99.769997,93.453896,917900
59,2018-08-27,100.230003,100.349998,98.849998,99.290001,93.004303,612700
60,2018-08-28,99.290001,99.580002,98.5,98.760002,92.507843,622300
61,2018-08-29,99.260002,99.790001,99.099998,99.610001,93.304047,665500
62,2018-08-30,99.440002,100.330002,99.169998,99.919998,93.594406,906300
63,2018-08-31,100.110001,100.879997,99.860001,100.519997,94.156433,1141700
64,2018-09-04,100.709999,101.82,100.410004,101.5,95.074387,1232500
65,2018-09-05,101.260002,103.559998,101.080002,102.870003,96.357658,2057700
66,2018-09-06,102.809998,104.449997,102.489998,104.239998,97.64093,1292400
67,2018-09-07,103.669998,104.050003,102.790001,103.639999,97.078911,1173100
68,2018-09-10,103.540001,104.75,103.389999,104.410004,97.800186,1148100
69,2018-09-11,104.739998,105.410004,103.940002,104.239998,97.64093,922400
70,2018-09-12,104.510002,106.089996,103.910004,106.019997,99.308243,1414500
71,2018-09-13,106.0,106.629997,105.300003,106.599998,99.851524,1024400
72,2018-09-14,106.68,106.760002,105.300003,105.970001,99.261406,967700
73,2018-09-17,105.900002,105.900002,103.690002,103.769997,97.200676,1831700
74,2018-09-18,103.43,103.959999,101.599998,103.440002,96.891579,1080000
75,2018-09-19,103.879997,103.879997,102.339996,102.660004,96.16095,639900
76,2018-09-20,102.82,103.720001,102.550003,103.449997,96.90094,871200
77,2018-09-21,104.040001,104.739998,103.68,103.900002,97.322449,1396200
78,2018-09-24,103.660004,103.839996,102.059998,102.190002,95.720711,619600
79,2018-09-25,101.949997,102.529999,101.860001,102.290001,95.814377,854200
80,2018-09-26,102.389999,102.959999,101.940002,102.0,95.542755,753800
81,2018-09-27,101.410004,102.629997,101.190002,101.739998,95.299194,521300
82,2018-09-28,101.5,102.440002,101.300003,102.0,95.542755,663100
83,2018-10-01,102.25,102.290001,101.199997,101.639999,95.205513,777100
84,2018-10-02,102.230003,103.25,101.910004,102.699997,96.198425,559400
85,2018-10-03,102.610001,103.260002,101.639999,102.099998,95.636406,933100
86,2018-10-04,102.0,102.860001,101.419998,102.730003,96.226524,801900
87,2018-10-05,103.290001,104.68,103.160004,104.389999,97.781418,1138100
88,2018-10-08,104.010002,106.540001,104.010002,106.230003,99.504959,935300
89,2018-10-09,106.019997,106.370003,104.82,104.919998,98.27787,869800
90,2018-10-10,105.129997,106.0,103.650002,103.739998,97.172585,1176700
91,2018-10-11,104.129997,104.349998,101.660004,102.089996,95.627029,952100
92,2018-10-12,102.529999,103.730003,101.910004,103.410004,96.863464,850000
93,2018-10-15,103.360001,105.389999,103.330002,104.959999,98.315338,779500
94,2018-10-16,104.93,105.790001,104.5,105.5,98.821159,724700
95,2018-10-17,105.410004,105.760002,104.389999,105.190002,98.530792,849000
96,2018-10-18,105.410004,106.349998,103.839996,104.580002,97.959412,1578900
97,2018-10-19,105.480003,106.790001,105.309998,106.580002,99.832794,1303800
98,2018-10-22,106.610001,107.029999,105.419998,105.779999,99.083435,941700
99,2018-10-23,105.32,108.0,105.32,107.709999,100.891251,1437300
100,2018-10-24,107.900002,109.519997,107.57,108.169998,101.322128,1799200
101,2018-10-25,101.589996,103.93,99.150002,102.839996,96.329552,2429000
102,2018-10-26,102.279999,103.720001,101.419998,102.519997,96.029808,1728300
103,2018-10-29,103.410004,107.419998,103.410004,106.0,99.289505,2069100
104,2018-10-30,106.0,108.089996,105.769997,108.040001,101.200363,1775600
105,2018-10-31,106.959999,108.699997,105.419998,107.150002,100.366699,1582500
106,2018-11-01,107.239998,107.959999,106.669998,107.339996,100.544678,956700
107,2018-11-02,107.25,107.260002,105.07,105.839996,99.139626,1166000
108,2018-11-05,106.220001,107.779999,106.0,106.970001,100.198105,1206700
109,2018-11-06,107.029999,107.900002,106.760002,107.690002,100.87252,884800
110,2018-11-07,108.07,108.589996,106.629997,108.050003,101.209732,1904900
111,2018-11-08,107.480003,107.989998,106.360001,107.07,100.291771,1883300
112,2018-11-09,107.410004,108.709999,106.870003,108.580002,101.706192,1679400
113,2018-11-12,108.330002,109.800003,108.080002,108.669998,101.790474,1136700
114,2018-11-13,108.550003,109.400002,107.629997,109.139999,102.230736,1217500
115,2018-11-14,109.25,109.25,107.580002,107.949997,101.116058,995700
116,2018-11-15,107.620003,108.82,106.779999,108.410004,101.546936,1400600
117,2018-11-16,108.440002,110.089996,108.440002,109.150002,102.240097,1606900
118,2018-11-19,108.989998,109.690002,107.830002,108.349998,101.490738,1119100
119,2018-11-20,107.860001,109.309998,106.419998,106.480003,100.408195,1521800
120,2018-11-21,106.300003,107.339996,105.599998,106.160004,100.106453,1319100
121,2018-11-23,106.220001,106.809998,106.040001,106.209999,100.153603,780200
122,2018-11-26,106.379997,106.690002,105.129997,106.0,99.955566,1059800
123,2018-11-27,106.050003,107.059998,105.459999,106.610001,100.530777,1452500
124,2018-11-28,105.75,107.139999,105.75,106.650002,100.568497,1207300
125,2018-11-29,106.459999,107.760002,106.449997,107.449997,101.322884,770300
126,2018-11-30,107.839996,108.489998,107.599998,108.300003,102.12442,2120900
127,2018-12-03,108.519997,109.32,107.559998,108.93,102.718483,2094900
128,2018-12-04,109.209999,110.300003,107.830002,108.099998,101.935806,2184900
129,2018-12-06,108.0,108.169998,105.099998,108.139999,101.973534,1307900
130,2018-12-07,107.93,108.440002,106.440002,107.139999,101.030563,1101800
131,2018-12-10,107.589996,107.589996,105.25,107.129997,101.021126,966200
132,2018-12-11,107.660004,108.620003,107.279999,107.910004,101.756653,1251300
133,2018-12-12,108.330002,109.459999,108.010002,109.029999,102.81279,1047800
134,2018-12-13,108.910004,110.150002,108.470001,110.010002,103.736908,1233400
135,2018-12-14,109.650002,110.0,107.610001,107.870003,101.718941,992500
136,2018-12-17,107.790001,108.290001,104.519997,105.169998,99.172905,988300
137,2018-12-18,105.389999,105.660004,103.699997,104.360001,98.409088,1202600
138,2018-12-19,107.419998,108.800003,106.330002,107.330002,101.209732,2414700
139,2018-12-20,106.68,107.889999,105.260002,106.43,100.361053,1523000
140,2018-12-21,106.230003,109.32,105.910004,105.910004,99.870705,1949000
141,2018-12-24,105.900002,105.900002,103.059998,103.370003,97.47554,572900
142,2018-12-26,103.510002,105.769997,102.110001,105.629997,99.606667,838000
143,2018-12-27,105.360001,106.139999,103.099998,106.129997,100.078156,1007200
144,2018-12-28,106.370003,107.900002,105.870003,106.300003,100.238472,1036800
145,2018-12-31,106.480003,107.209999,105.82,107.18,101.068275,835500
146,2019-01-02,106.18,106.559998,104.769997,105.440002,99.427505,1037700
147,2019-01-03,105.230003,107.349998,104.910004,106.239998,100.181885,1236700
148,2019-01-04,106.309998,107.410004,105.519997,106.080002,100.031006,1642000
149,2019-01-07,105.730003,106.269997,104.93,105.410004,99.399208,1733200
150,2019-01-08,105.900002,106.68,104.910004,106.470001,100.398773,1589700
151,2019-01-09,106.400002,106.959999,105.389999,105.690002,99.663246,1039100
152,2019-01-10,105.839996,106.93,105.620003,106.800003,100.709953,1050300
153,2019-01-11,106.75,107.029999,105.18,106.589996,100.511925,1141300
154,2019-01-14,106.419998,106.690002,105.760002,106.029999,99.983849,1145000
155,2019-01-15,105.93,107.830002,105.93,107.730003,101.586929,805400
156,2019-01-16,107.529999,107.870003,106.300003,106.699997,100.615646,753700
157,2019-01-17,106.709999,107.879997,106.709999,107.779999,101.634064,996300
158,2019-01-18,108.050003,108.550003,107.300003,108.139999,101.973534,938800
159,2019-01-22,108.190002,108.800003,107.18,108.309998,102.133842,983900
160,2019-01-23,108.440002,108.910004,107.949997,108.559998,102.369591,849300
161,2019-01-24,107.0,107.150002,104.940002,105.370003,99.361496,1239900
162,2019-01-25,105.730003,106.18,104.050003,104.300003,98.352509,1661700
163,2019-01-28,104.349998,105.150002,103.900002,104.949997,98.965446,1171800
164,2019-01-29,104.830002,105.800003,104.330002,105.010002,99.022011,913600
165,2019-01-30,105.209999,106.779999,105.110001,105.580002,99.559509,1424800
166,2019-01-31,103.300003,106.540001,100.800003,106.099998,100.049858,3209100
167,2019-02-01,106.050003,106.449997,104.32,104.779999,98.805138,1522900
168,2019-02-04,104.75,105.760002,104.190002,105.730003,99.700974,1169000
169,2019-02-05,105.580002,106.900002,105.169998,106.099998,100.049858,1485400
170,2019-02-06,106.07,106.610001,105.75,106.139999,100.087585,885100
171,2019-02-07,105.150002,106.970001,104.360001,106.959999,100.860832,1072500
172,2019-02-08,106.809998,108.510002,106.459999,108.419998,102.237579,1420700
173,2019-02-11,108.720001,109.519997,108.230003,108.629997,102.435608,1227200
174,2019-02-12,108.669998,109.970001,108.339996,109.699997,103.444588,1007700
175,2019-02-13,109.82,109.949997,108.559998,109.139999,102.916527,1618000
176,2019-02-14,108.57,108.989998,107.82,108.199997,102.030106,936900
177,2019-02-15,108.839996,109.919998,108.760002,109.349998,103.11454,2175300
178,2019-02-19,109.029999,109.989998,108.470001,109.690002,103.435158,1122200
179,2019-02-20,109.589996,110.879997,109.209999,110.68,104.368698,1485400
180,2019-02-21,109.889999,111.519997,109.410004,111.199997,105.547569,1179600
181,2019-02-22,109.709999,110.739998,109.080002,110.220001,104.617378,1132500
182,2019-02-25,110.32,110.550003,109.059998,109.470001,103.905502,943700
183,2019-02-26,109.769997,110.470001,109.589996,109.739998,104.161789,1019900
184,2019-02-27,109.349998,109.790001,108.900002,109.580002,104.009918,1113600
185,2019-02-28,109.800003,110.769997,109.639999,110.68,105.054001,1195100
186,2019-03-01,111.120003,112.260002,110.779999,112.230003,106.525223,1218900
187,2019-03-04,112.239998,112.449997,109.779999,110.639999,105.016029,1131300
188,2019-03-05,110.639999,111.970001,110.220001,111.75,106.069611,963000
