,Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
0,2020-06-03,201.240005,208.0,201.240005,204.889999,200.934052,698100,55764.70297684936,698100,,,,,,-34110.305613143246,1000.0,,0.0,,,,,,0.0,0.0,,211.46999633333334,197.95000633333333,,0.5133134467308519,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,204.6200025,215.1048370676856,208.98147714960632,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-5.00444702774695,,0.0
1,2020-06-04,203.350006,204.960007,202.470001,204.050003,200.110245,595800,216079.50077252273,102300,,,,-378.222842395268,,-37378.67059382763,995.9002586553773,,0.0,,,,,,0.0,0.0,,208.89333633333334,199.64333533333334,,0.4763964530021851,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,204.6200025,215.1048370676856,208.98147714960632,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.4099741344622654,-0.41081683243460176,-0.4099741344622654
2,2020-06-05,208.130005,209.929993,205.820007,206.809998,202.81694,604500,-97203.17658939373,706800,,,,2828.3747427718763,,5733.8845355456,995.9002586553773,,0.0,,,,,,0.0,0.0,,209.80555266666667,200.89889466666668,,0.6636724272261643,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,205.58499899999998,215.1048370676856,208.98147714960632,,,,201.240005,,1.0,0.0,,,,,,,,,,,,,,,,,1.3526071842302256,1.3435411139779418,0.9370877101717578
3,2020-06-08,205.119995,206.720001,202.610001,204.020004,200.080826,824000,-355829.71089596546,-117200,,,,-1601.1038701456234,,-2939.7560876114985,995.9002586553773,,0.0,,,,,,0.0,0.0,,209.494165,200.7591715,,0.3733068032620736,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,205.58499899999998,215.1048370676856,208.98147714960632,,,,201.58760451999999,,0.0,0.0,,,,,,,,,,,,,,,,,-1.34906147042273,-1.3582439833579762,-0.4246156494929654
4,2020-06-09,202.460007,204.160004,199.710007,201.009995,197.128952,694900,-644724.196195614,-812100,,,,-1748.2330961308903,,-21368.47322685658,981.2072448190722,,0.0,,,,,,0.0,0.0,,208.81066513333332,200.04267153333336,,0.110324381015361,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,204.82,215.1048370676856,208.98147714960632,,,,,209.929993,0.0,1.0,,,,,,,,,,,,,,,,,-1.4753499367640477,-1.4863414669373576,-1.8937010195407278
5,2020-06-10,200.009995,201.169998,197.419998,199.110001,195.265625,929400,-736423.5091556048,-1741500,,,,-1065.206383150418,,-19037.115260021295,981.2072448190722,,0.0,,,,,,0.0,0.0,,207.839443,199.28278166666666,,-0.020192533037806413,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,203.6749955,215.1048370676856,208.98147714960632,,,,,209.72559328,0.0,0.0,,,,,,,,,,,,,,,,,-0.9452236442272444,-0.9497192342626803,-2.8210249539803
6,2020-06-11,196.440002,196.440002,185.320007,185.75,182.163574,754800,-1432849.6130522348,-2496300,,,,-12397.282146930624,,-59430.92685166276,915.36961885276,,0.0,,,,,,0.0,0.0,,206.76095085714286,196.24952828571432,,-0.9988684418656567,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,197.625,215.1048370676856,208.98147714960632,,,,,209.2333694688,0.0,0.0,,,,,,,,,,,,,,,,,-6.709859340516,-6.945575725042463,-9.341597488123366
7,2020-06-12,189.559998,190.559998,182.139999,186.770004,183.16391,788700,-1354165.9130066645,-1707600,,,,-4836.141243818192,,-46315.051116212104,915.36961885276,,0.0,,,,,,0.0,0.0,,205.27958191666664,193.97708741666668,,-0.6376542290435707,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,196.03499599999998,215.1048370676856,208.98147714960632,,,,,207.798567720672,0.0,0.0,,,,,,,,,,,,,,,,,0.5491273216689185,0.5476251144362898,-8.843767430542082
8,2020-06-15,181.570007,190.660004,181.570007,189.360001,185.703873,477400,-1013316.3281938179,-1230200,,,,-447.44148827419826,,10951.219589059905,928.063330454971,,0.0,,,,,,0.0,0.0,,204.28036922222222,192.21370811111112,,-0.23649517334031897,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,195.75,,,195.75,215.1048370676856,208.98147714960632,,,,,205.74588222301824,0.0,0.0,,,,,,,,,,,,,,,,,1.3867307086420588,1.37720357444433,-7.579675960660226
9,2020-06-16,193.479996,194.619995,189.610001,191.630005,187.930054,713900,-1151534.6584752486,-516300,,,,4210.663457773482,,15178.320881309915,928.063330454971,,6.408996899999996,,,,,,0.0,0.0,197.61766816666665,203.54866506666664,191.68667126666668,6.002496593571687,-0.0047771283329002805,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,195.75,,,195.75,215.1048370676856,208.98147714960632,,,,,203.3282947007164,0.0,0.0,,,,,,,,,,,,191.630005,,,,,1.1987769264956816,1.1916485085676776,-6.471762440684081
