,Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr,others_dlr,others_cr
0,2020-06-03,53.330002,53.619999,52.990002,53.490002,52.24498,9188700,5396607.549083497,9188700,,,,,,-1340108.9298945123,1000.0,,0.0,,,,,,0.0,0.0,,53.99666466666667,52.73667066666666,,0.59788485765276,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,53.3050005,63.060240340611344,60.72594475393701,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-14.901553957830027,,0.0
1,2020-06-04,53.23,53.689999,52.630001,52.849998,51.619869,9696000,-274685.02316665184,-507300,,,,-1.5851922442140909,,-1485271.0263054438,1000.0,,0.0,,,,,,0.0,0.0,,54.05666433333333,52.366669333333334,,0.2859941400221103,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,53.16,63.060240340611344,60.72594475393701,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,-1.1964927576558981,-1.2037083460030296,-1.1964927576558981
2,2020-06-05,53.09,54.27,52.740002,53.98,52.723568,12210100,7306743.56680528,11702800,,,,4.323067296729773,,145055.9513820308,1000.0,,0.0,,,,,,0.0,0.0,,54.43555355555555,52.28889155555555,,0.7877851494294147,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,53.4500005,63.060240340611344,60.72594475393701,,,,,53.619999,0.0,1.0,,,,,,,,,,,,,,,,,2.1381306390967136,2.1155933116564274,0.9160553031947849
3,2020-06-08,53.349998,55.119999,53.279999,55.099998,53.817497,11519500,18575807.132566143,23222300,,,,11.101144320500016,,500078.9480935807,1020.7483882919602,,0.0,,,,,,0.0,0.0,,54.91166483333333,52.38166833333333,,1.0744400898051305,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,53.875,63.060240340611344,60.72594475393701,,,,52.740002,,1.0,0.0,,,,,,,,,,,,,,,,,2.074838829196013,2.053607227136922,3.009900803518395
4,2020-06-09,55.0,55.060001,53.880001,54.18,52.918919,8852500,14224563.314769529,14369800,,,,3.59900999717596,,91201.93750240529,1003.7050759540573,,0.0,,,,,,0.0,0.0,,55.03999866666667,52.54400146666667,,0.6554488656210551,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,53.875,63.060240340611344,60.72594475393701,,,,52.740002,,0.0,0.0,,,,,,,,,,,,,,,,,-1.6696879008961107,-1.6837843204278613,1.289956953076965
5,2020-06-10,54.5,54.66,53.900002,54.110001,52.850548,7436700,10897609.822786603,6933100,,,,-1.9417163526833165,,-157417.12370257618,1002.408317895517,,0.0,,,,,,0.0,0.0,,55.030554277777775,52.69722394444444,,0.6054766594223722,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,53.875,63.060240340611344,60.72594475393701,,,,52.787601939999995,,0.0,0.0,,,,,,,,,,,,,,,,,-0.12919712070875722,-0.1292806521433043,1.1590932451264413
6,2020-06-11,53.25,53.560001,51.23,51.310001,50.115723,12805700,-1028718.1892185118,-5872600,,,,-34.29764128474434,,-672257.4078819309,1002.408317895517,,0.0,,,,,,0.0,0.0,,54.93523723809523,52.269525238095234,,-0.3599504515473669,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,53.1749995,63.060240340611344,60.72594475393701,,,,,55.119999,0.0,1.0,,,,,,,,,,,,,,,,,-5.174644147576335,-5.313334569226447,-4.075529853223781
7,2020-06-12,52.450001,53.0,50.98,51.860001,50.652912,11537200,-2513692.9048620914,5664600,,,,-7.09098403425442,,-538980.3376597613,1013.1532908851401,,0.0,,,,,,0.0,0.0,,54.814165958333334,51.97666795833333,,-0.04111613764426721,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,53.0499995,63.060240340611344,60.72594475393701,,,,,55.04219902,0.0,0.0,,,,,,,,,,,,,,,,,1.0719157849948147,1.066211494995084,-3.047300316047852
8,2020-06-15,50.959999,53.43,50.91,53.25,52.010563,16038100,11233249.952280773,21702700,,,,2.828265193507958,,553536.837557534,1013.1532908851401,,0.0,,,,,,0.0,0.0,,54.84036974074074,51.758149296296295,,0.4840181715077174,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,53.0149995,,,53.0149995,63.060240340611344,60.72594475393701,,,,,54.8797110592,0.0,0.0,,,,,,,,,,,,,,,,,2.6802911168474663,2.645000519633234,-0.4486857188750859
9,2020-06-16,54.459999,55.0,53.779999,54.59,53.319374,19380200,17587424.563777138,41082900,,,,13.975096283833539,,917557.3095172169,1013.1532908851401,,1.6209989000000014,,,,,,0.0,0.0,53.415000199999994,54.9239995,51.906000899999995,5.650095644855966,0.8893307969062687,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,53.0149995,,,53.0149995,63.060240340611344,60.72594475393701,,,,50.91,,1.0,0.0,,,,,,,,,,,,54.59,,,,,2.516431924882645,2.48529112041318,2.056455335335383
10,2020-06-17,53.029999,53.740002,51.5,51.52,50.320831,28692600,-10592808.036550816,12390300,,,,-13.818197653739968,,-1125907.8588848829,1013.1532908851401,,1.7678990100000014,,,,,,0.0,0.0,53.30366683333333,54.97366663333334,51.633667033333325,6.26598468439952,-0.03403204998387454,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,53.0149995,,,53.0149995,63.060240340611344,60.72594475393701,,,,50.91,,0.0,0.0,,,,,,,,,,,,54.51571401742458,,,,,-5.6237406118336715,-5.788063399756815,-3.6829349903557573
11,2020-06-18,51.599998,54.0,51.32,53.689999,52.440323,19259500,4211121.6205387395,31649800,,,,0.5565945117993949,,-802396.0063123396,1055.8268473305488,,1.8591091090000014,,,,,,0.0,0.0,53.298333533333334,55.13033353333333,51.46633353333333,6.874511372308663,0.6068955967976727,0.0,0.0,,,,,,,,,,53.32749999999999,,53.22039227150967,,0.0,0.0,0.0,,,,,,,,,,,53.0149995,,,53.0149995,63.060240340611344,60.72594475393701,,,,50.9918,,0.0,0.0,,,,,,,,,,,,54.50757933617898,,,,,4.211954580745325,4.125666401293726,0.3738960413574244
12,2020-06-19,54.209999,54.459999,52.98,54.400002,53.133793,33051200,34582626.77425832,64701000,,,,4.746569564797971,,1248274.4338396657,1055.8268473305488,,1.8211980981000018,,,,,,0.0,0.0,53.326666833333334,55.15366693333333,51.499666733333335,6.852106866945519,0.7937425035353508,0.0,0.0,,,,,,,,,,53.403333333333336,,53.40187069127741,,0.0,0.0,0.0,,,,,,,,,,,52.9850005,,,53.0149995,63.060240340611344,60.72594475393701,,,,51.071964,,0.0,0.0,,,,,,,,,,,,54.506848878575816,1.7012525069638316,,,,1.3224120194153866,1.3137444817566735,1.701252506963824
13,2020-06-22,54.09,55.389999,53.880001,55.119999,53.837032,16705900,45314223.497035384,81406900,,2616092.445847554,62.365262280254996,8.270424969615554,,658179.6119508496,1069.800967452777,53.40049790011766,1.7900780882900018,,,,,,0.0,0.0,53.356333600000006,55.1503335,51.562333699999996,6.72459960779615,0.9915455680906108,0.0,0.0,,,,,,3.2933216828481116,,,,53.592500083333334,,53.666198123388575,,0.0,0.0,0.0,,,,,,,,,,,53.1499995,,,53.1499995,63.060240340611344,60.72594475393701,,,,51.15052472,,0.0,0.0,,57.37087733925879,,,,,,93.97321294044926,,-6.026787059550744,,54.50947083159129,4.295177078341612,,,,1.3235238483998657,1.3148417936565515,3.047292838014859
